,username,accident_id,created_at,text,len,source
314,muftimenk,1395874122790486020,2021-05-21 22:48:19+00:00,"Moving on may be the best thing at times. It doesn’t mean you’re forgetting, it simply means you choose happiness over hurt. When you forgive someone, it doesn’t give them a free pass. It gives you a free pass to move on. Be kind to yourself. Don’t compromise your peace of mind.",279,Twitter for Android
315,muftimenk,1395748566958804997,2021-05-21 14:29:24+00:00,"Faith is trusting &amp; believing that the Almighty has your back no matter what you’re going through. Even when you can’t comprehend what’s going on, you trust Him. You know He will get you out of unfavorable situations. Best motto to live by; do your best, leave the rest to Him!",281,Twitter for Android
316,muftimenk,1395593338858917893,2021-05-21 04:12:35+00:00,"Almighty. Surround everyone affected by the ongoing calamity with Your Mercy &amp; Protection. Comfort those who grieve. We won’t give up hope. We know even in the darkest hours, You’re always with us. You’re our refuge &amp; strength. Aameen.",243,Twitter for Android
317,muftimenk,1395503567969128449,2021-05-20 22:15:52+00:00,"When you connect with the Almighty, you are blessed. Your heart is tranquil. Hope never leaves your side. You’re always positive when life throws a challenge. You never give up because you believe brighter days are ahead and You trust His Plan for your journey through life!",274,Twitter for Android
318,muftimenk,1395028250645118980,2021-05-19 14:47:07+00:00,"Don’t lose focus when you’re being tested. If you let your guard down &amp; let Satan mess with your mind, you’re going to lose the plot &amp; end up miserable. Remember, where you choose to focus is where your life will head. Keep the Almighty in sight always! You’ll emerge the winner!",287,Twitter for Android
319,muftimenk,1394737783126831111,2021-05-18 19:32:55+00:00,Take care of your thoughts. The Almighty has given us the capacity to go through tough trials &amp; challenges. It’s when you crowd your mind with irrational thoughts &amp; imagined battles that life becomes a burden. Stay focused &amp; seek your strength from Him. He knows your struggle!,289,Twitter for Android
320,muftimenk,1394406473686470657,2021-05-17 21:36:24+00:00,Pray for others. Pray when you feel hopeless. Pray when you feel hopeful. Pray under all circumstances. Prayer is powerful. Pray and let the Almighty do the rest. He’s Omnipotent. He knows. He hears. He sees. He cares. You’re never alone. He’s always there for you.,265,Twitter for Android
321,muftimenk,1394162834116907012,2021-05-17 05:28:16+00:00,Remember to thank the Almighty daily for every new day He allows us to face. At times we forget that even another breath of fresh air is a blessing. Forgive us for taking things for granted. May we always be mindful of our blessings and be reminded to count them every day.,273,Twitter for Android
322,muftimenk,1394051976770605064,2021-05-16 22:07:46+00:00,"Are you struggling in life, with things spiralling out of control? A struggle is an act of worship. The Almighty loves those who surrender completely to Him. There’s wisdom in your trials &amp; tribulations. Don’t scoff at them. Learn from them. Use them to draw closer to Him!",277,Twitter for Android
323,muftimenk,1393975380822925313,2021-05-16 17:03:24+00:00,"When the Almighty has made you wait for a long while, be prepared for His abundant blessings. When He finally opens that door meant for you, no one can shut it. That’s a fact. Don’t even try! Your job is to walk  through it with utmost confidence, not arrogance.",262,Twitter for Android
324,muftimenk,1393779230748680194,2021-05-16 04:03:58+00:00,"When the Almighty has made you wait for a long while, be prepared for His abundant blessings. When He finally opens that door meant for you, no one can shut it. That’s a fact. Don’t even try! Your job is to walk  through it with utmost confidence, not arrogance!",262,Twitter for Android
325,muftimenk,1393597315986886668,2021-05-15 16:01:06+00:00,"Be careful of the company you keep. When you surround yourself with people who constantly blame others, criticize, gossip, backbite and complain about everything &amp; everyone, you’re slowly poisoning your mind &amp; your life with their fears, doubts, and negativity. Break the cycle!",286,Twitter for Android
326,muftimenk,1393425657695285250,2021-05-15 04:39:00+00:00,"Just because you have a positive outlook, doesn’t mean your world is full of pots of gold at the end of the rainbow, where you ignore life’s challenging tests. Not at all. It means that you respond to difficult situations in a more constructive rather than destructive manner.",276,Twitter for Android
327,muftimenk,1393315887743111168,2021-05-14 21:22:48+00:00,"If you’re feeling low, understand this. Such is life with its constant ups and downs. Highs and lows. Everything is in a state of flux. Nothing lasts so don’t allow yourself to overly grieve or rejoice too much. Exercise moderation in what you do. Protect yourself at all costs!",278,Twitter for Android
328,muftimenk,1393008020917993476,2021-05-14 00:59:27+00:00,"Almighty. It’s been a difficult period for all. Even as we celebrate #Eid our hearts are breaking seeing the oppression going on. But in all this we lay our complete trust in You. Protect those most at risk, the elderly, women &amp; children. Comfort those who have lost loved ones.",282,Twitter for Android
329,muftimenk,1392968423416770561,2021-05-13 22:22:06+00:00,#EidMubarak https://t.co/vGHUYyFFkd,35,Twitter for Android
330,muftimenk,1392909892235759618,2021-05-13 18:29:31+00:00,May the Almighty fill our hearts with compassion on this beautiful day of #Eid. Spread the joy to all around you and don’t forget to reach out to those in need. #EidMubarak to all of you. Have a beautiful time with your loved ones.,231,Twitter for Android
331,muftimenk,1392909649268125696,2021-05-13 18:28:34+00:00,"Although we have heavy hearts thinking of our brothers and sisters in #Palestine, celebrating Eid does not prevent us from supplicating and supporting the oppressed in any way we can. May it be a means of elevation for them.",224,Twitter for Android
332,muftimenk,1392909568603197441,2021-05-13 18:28:14+00:00,"#EidMubarak
May the Almighty guide and bless you and your loved ones always. As we gather for the joyous occasion, spare a thought and pray for those facing turmoil and calamity the world over. Reach out to those in need.",221,Twitter for Android
333,muftimenk,1392909456653135874,2021-05-13 18:27:48+00:00,"No matter which day you’re celebrating #Eid, make it a point to touch lives and hearts whenever you get the opportunity. Give, forgive and  apologise. If you find difficulty doing it, make a commitment and start on this day of Eid. Channel your energy to things that matter.",274,Twitter for Android
334,muftimenk,1392615363104415745,2021-05-12 22:59:10+00:00,"For everything that you’ve achieved, be grateful. It happened only with the Almighty’s Will. You may think you’ve not achieved much but by doing what you've done, you’ve given yourself the ability to live that little bit better today than yesterday. That’s what progress is about!",280,Twitter for Android
335,muftimenk,1392477088867885059,2021-05-12 13:49:43+00:00,"Selamat Hari Raya Aidil Fitri
Maaf Zaahir Batin
Eid Mubarak

Whether you're celebrating Eid Thursday or Friday, may the Almighty bless you and your loved ones always. Aameen

Have a joyous Eid!

#EidMubarak https://t.co/CtPWhSTfQu",230,Twitter for Android
336,muftimenk,1392274874954039303,2021-05-12 00:26:12+00:00,Almighty. Our final moments of this blessed month have been marred by what’s going on in #Palestine and #Gaza. We pray for their safety. May peace and calm be restored. May You alleviate their suffering and all those going through similar scenarios the world over. Aameen .,273,Twitter for Android
337,muftimenk,1392096607450042370,2021-05-11 12:37:49+00:00,"Always ask the Almighty to grant us peace of mind. Don't let the noise around us distract us to the point where we can't figure out what He is doing for us. Instead of focusing on our problems, let us focus on His Plan for us. We need to bear patience &amp; walk in obedience.",276,Twitter for Android
338,muftimenk,1391894585014620162,2021-05-10 23:15:03+00:00,Never curse the experience you’ve encountered in your life journey. Each one was absolutely necessary in order to get you to the next level. Embrace it and use it positively; share it with others so they can learn from your experience as well.,243,Twitter for Android
339,muftimenk,1391774746413568007,2021-05-10 15:18:52+00:00,Heart breaking news on   #AlAqsaUnderAttack. May the Almighty safeguard the people of Palestine and the sacred Mosque. Keep them in your prayers in these last blessed nights #Ramadan . May justice and peace reign. Aameen,220,Twitter for Android
340,muftimenk,1391710661844086786,2021-05-10 11:04:13+00:00,Just because you’ve had a bad week doesn’t mean you’re doomed for life! Get a perspective on things. Do not let such setbacks define who you are. Remember the Almighty has promised ease after hardship. Live your life the best way you can and leave the rest fo the Almighty!,273,Twitter for Android
341,muftimenk,1391517450290749441,2021-05-09 22:16:27+00:00,"Among the traits the Almighty has warned us to stay away from: arrogance and pride. Don’t be deceived into believing that arrogance is wisdom. Far from it! The wiser you are the more humble you should be. Remember, it is not all about you. Always consider those around you!",273,Twitter for Android
342,muftimenk,1391268744232587266,2021-05-09 05:48:11+00:00,"Be consistent in your acts of worship. Small, daily doses are better than one huge chunk and then nothing at all. The Almighty loves those deeds that are done consistently. Remember, baby steps and build it up progressively. That way, you’re more likely to have staying power.",276,Twitter for Android
343,muftimenk,1390992121742639106,2021-05-08 11:28:59+00:00,Anything that removes you from your comfort zone is uncomfortable. Growth is like that because you’ve never been there before &amp;  you’re getting adjusted to a new you. You’ve never seen this version of you. But growth is the only way forward. So be kind to yourself; seek His Help!,284,Twitter for Android
344,muftimenk,1390812277046235146,2021-05-07 23:34:21+00:00,"Keep your thoughts pure. Stop undermining whatever good the Almighty has sent your way by letting negative thoughts in. Keep a lid on such thoughts. Speak &amp; think whatever is true, honorable, just, pure, lovely &amp; commendable. Stay positive and your life will be transformed!",282,Twitter for Android
345,muftimenk,1390685973474942978,2021-05-07 15:12:28+00:00,Keep going even when you find the road ahead long &amp; challenging. Keep going when you feel it’s a bad day &amp; you want to give up. Keep going when you feel your patience running out. Keep going because the Almighty knows your struggles. If only you knew the rewards waiting for you.,287,Twitter for Android
346,muftimenk,1390517868698251269,2021-05-07 04:04:29+00:00,"Almighty. Keep us from being distracted as there’s so much going on around us. It’s easy to focus on failure, frustration and fatigue. But we mustn’t. Instead, help us to take it one step at a time because we know You’re in full control. May we surrender to Your Decree. Aameen.",278,Twitter for Android
347,muftimenk,1390433299999432706,2021-05-06 22:28:26+00:00,"With only a week left in the blessed month, #Ramadan it’s common to start feeling a bit worn out by this time. One important tip to renew our motivation to help us end strong is to always remember the Hereafter &amp; the rewards that await us! It will be worth every bit. Keep going!",283,Twitter for Android
348,muftimenk,1390238558682853379,2021-05-06 09:34:36+00:00,"Let go of the past that’s weighing you down. Otherwise, you’ll find it difficult to realize your goals. It’s foolish to live your life brooding over what was and what could have been. Learn from the past, and don’t repeat the same foolishness. Let it all go so you can grow!",274,Twitter for Android
349,muftimenk,1390098484523642884,2021-05-06 00:18:00+00:00,"You don’t need people’s approval to be happy. If they have issues with you, it’s for them to resolve; not you. Just be sure you haven’t hurt anyone. You don’t have to prove anything to anyone. Let it go &amp; don’t let bad feelings fester. Seek your approval only from the Almighty.",282,Twitter for Android
350,muftimenk,1389966792110399488,2021-05-05 15:34:42+00:00,Don’t mock or look down on someone who’s trying to change for the better. Not everyone is on the same level of piety. Their baby steps might be so beloved by the Almighty that it could be their ticket to Paradise! It’s best to focus on ourselves and not what others are doing.,276,Twitter for Android
351,muftimenk,1389732225227411457,2021-05-05 00:02:37+00:00,"Give it your all these last days and do unselfish &amp; random acts of kindness. Whenever you see an opportunity to do good, just do it. Amidst all the problems the world faces today, sometimes it’s that one noble act that reminds us there's still some good around us! Go on &amp; do it!",287,Twitter for Android
352,muftimenk,1389585415200456708,2021-05-04 14:19:14+00:00,"Are you the impatient type? Be careful. Impatience can be dangerous. Instead of trusting the Almighty’s timing, you think you know better? Get out of this mindset. Lay your trust in what He’s doing. He’s the best planner right down to the last second.  Never doubt that.",270,Twitter for Android
353,muftimenk,1389489221988229120,2021-05-04 07:57:00+00:00,"This is a fact. You’ll be attacked for doing something good by people who are doing absolutely nothing. They will just sit there and criticize your every move. Don’t worry about such people. Smile, shake it off, take it in your stride and say a prayer for them!",261,Twitter for Android
354,muftimenk,1389326304781033472,2021-05-03 21:09:38+00:00,"Supplicate &amp; supplicate. Do it with utmost fervour during these blessed nights. May the One who created you bless you, protect you, heal you, forgive you,  promote you, comfort you &amp; ease all your affairs. He doesn’t need perfect words from you. Just a heartfelt call. Sincerely!",287,Twitter for Android
355,muftimenk,1389110323853111297,2021-05-03 06:51:24+00:00,"Stop sharing your pain with everyone &amp; never on social media. There are many who would be happy to see you in pain. Be mindful who you allow into your circle. Not everyone is there for your healing. Some will even pray against you. Take your pain to the Almighty, your Healer!",280,Twitter for Android
356,muftimenk,1388880593908342787,2021-05-02 15:38:32+00:00,"Almighty. Give us the strength to face these most blessed nights of #Ramadan. We ask You to accept all our prayers, fasts, charity &amp; good deeds, done solely for Your Sake. May we end this blessed month on a high note! Aameen",228,Twitter for Android
357,muftimenk,1388759998935748608,2021-05-02 07:39:20+00:00,"Life is short. So don’t waste your energies on things &amp; people who don't contribute to your growth &amp; are busy with negativity. Wake daily recharged, eager to put to good use the blessings the Almighty has sent your way. Not everyone has this opportunity. Be grateful!",275,Twitter for Android
358,muftimenk,1388628933046902787,2021-05-01 22:58:31+00:00,"These last ten nights of #Ramadan are the most blessed. Don't do anything to compromise its sanctity. Don't argue, swear, backbite or gossip. Focus solely on the Almighty. Do more good deeds, give generously; make an intent that every little bit you do is for Him and Him alone!",278,Twitter for Android
359,muftimenk,1388527104757805058,2021-05-01 16:13:54+00:00,"Always keep in mind that on Judgement Day, the Almighty will weigh your deeds &amp; not count them. Quality over quantity. He looks at how much heart was in what was done. Who went out of their way to do it solely for the Almighty and who did it to show off?",258,Twitter for Android
360,muftimenk,1388278984530485250,2021-04-30 23:47:57+00:00,"Your heart can’t bear the pain &amp; anguish anymore. You’re not alone. You feel distressed. You’re not alone. You need to be patient with what the Almighty has planned for you. For how long, you ask? He will decide on the best time! The more patient you are, the greater your reward!",284,Twitter for Android
361,muftimenk,1388094138571182082,2021-04-30 11:33:26+00:00,"Are you worried about “what they will think?” Do they butter your bread &amp; pay your bills? Let them think what they will, you can’t control their thought process. The sooner you realize that, the more positive your outlook will be. Do things for the Almighty’s sake, not for others",284,Twitter for Android
362,muftimenk,1387949182984536069,2021-04-30 01:57:26+00:00,Almighty. We ask You to help us realise our #Ramadan goal in getting closer to You. Soften the hearts of those who’ve yet to feel the sweetness of this blessed month; don’t let them give in to despair. Give them the strength to keep trying. We ask for Your Mercy &amp; Forgiveness.,281,Twitter for Android
363,muftimenk,1387893545378406404,2021-04-29 22:16:21+00:00,"Don’t get complacent with your blessings. The more grateful you are, the more the Almighty will send your way. The way forward is to keep nurturing what you already have. Learn to appreciate His Gifts. To be grateful is to find blessings in everything. A powerful attitude!",273,Twitter for Android
364,muftimenk,1387746352382111745,2021-04-29 12:31:28+00:00,"If you’re feeling down and depressed at the moment, you have to believe that you’ll experience the favours of the Almighty in unexpected and unusual ways. For as long as you trust Him, He will turn your troubles, challenges and hardship in your favour. Bear patience!",267,Twitter for Android
365,muftimenk,1387603392449687552,2021-04-29 03:03:23+00:00,"Never forget who’s in control of every aspect of your existence. So don’t let your grief consume you. Try to step away from your broken state, even if just for a moment. You’ll see things clearer; realise that you own nothing at all. Everything’s on loan from the Almighty!",273,Twitter for Android
366,muftimenk,1387480751772512268,2021-04-28 18:56:04+00:00,"Strengthen your link with your Maker. Don’t lose heart. Each day we’re being challenged from the outside and inside. But stay firm because for all your worldly troubles, eternal bliss awaits you. Focus on the task at hand and know that it’s temporary. Stay motivated!",267,Twitter for Android
367,muftimenk,1387377479711707141,2021-04-28 12:05:42+00:00,"What a judgemental society we live in! People will form their own conclusions of you based on a tweet or a Facebook status.  They judge your appearance, accent, the way you dress etc. Just because you’re different from them, they look down on you. Stand your ground. Be polite!",277,Twitter for Android
368,muftimenk,1387194241378656256,2021-04-27 23:57:34+00:00,"No matter how much good you do or how much others value you, there will always be that one person who doesn’t like you. So be it. Such is life. Remember, you’re not everyone’s cup of tea and that’s ok. The sooner you accept it, the easier it becomes to move on with your life.",276,Twitter for Android
369,muftimenk,1387182552788738050,2021-04-27 23:11:07+00:00,RT @KagutaMuseveni: Meeting the respectable @muftimenk at the state lodge in Kyankwanzi this evening. I am in agreement with his teachings…,139,Twitter for Android
370,muftimenk,1386901040667242498,2021-04-27 04:32:30+00:00,Disappointment mostly comes about because of your expectations; not because of other people’s behavior. Accept the fact that people will let you down. Time &amp; again. They’ll show you their true colours eventually. Learn to expect only from the One who made you. He always delivers!,284,Twitter for Android
371,muftimenk,1386770180022362118,2021-04-26 19:52:30+00:00,The Almighty will never ignore your pleas. He will never leave you empty-handed. He will replace everything you’ve lost. He will give you something even better when you leave whatever He has prohibited &amp; disallowed.  That’s how merciful He is &amp; He always wants the best for us!,285,Twitter for Android
372,muftimenk,1386647747927937027,2021-04-26 11:46:00+00:00,"We're almost at the halfway mark in #Ramadan.  For those striving hard, keep going. For the rest, it's never too late. The most crucial thing is to finish strong as we enter the last ten nights. The Almighty knows &amp; sees all our efforts, no matter how small. So give it your all!",283,Twitter for Android
373,muftimenk,1386507794065629190,2021-04-26 02:29:52+00:00,"If you take care of your relationship with the Almighty, He will care of you in ways you never imagined. So nurture the relationship and build that bond. He will grant you the strength you need. He is always building you up even when it seems like He’s breaking you. Trust Him.",277,Twitter for Android
374,muftimenk,1386404273605386243,2021-04-25 19:38:31+00:00,"Don’t wait to turn back to the Almighty. Do it in these blessed days of #Ramadan. The sooner, the better. Seek Him. Thank Him &amp; you’re on the road to a better life. It’s a misconception to wait for things to be prefect before you pray. Things will never be perfect. Start now!",280,Twitter for Android
375,muftimenk,1386289743697166340,2021-04-25 12:03:25+00:00,"When you do things the Almighty’s way, you’re a winner. Every time. It may not be apparent immediately but it will surely show up eventually. Satan will always intervene. Be sure to protect yourself against His whisperings. Be strong. Remain steadfast and don’t cave in!",270,Twitter for Android
376,muftimenk,1386110758493114368,2021-04-25 00:12:12+00:00,"Don’t block your blessings by being bitter about someone else’s. Keep gratitude alive in your heart. After all, the Almighty has given you more than what you’ve asked for; with more on the way. Recognize that because He can take it away anytime. Being grateful will increase it!",278,Twitter for Android
377,muftimenk,1385861881362010112,2021-04-24 07:43:15+00:00,"Life can be short and unpredictable. You need to come to terms with this and when you finally do, you’d give up a lot of the unnecessary stress that you cause for yourself. It also becomes easier to give up all the drama, let go of grudges and value what you have in your life!",277,Twitter for Android
378,muftimenk,1385696655844986883,2021-04-23 20:46:42+00:00,"Never say you've nothing to offer someone who's down &amp; needs help. A listening ear, a word of encouragement, kindness or even a smile can lift the person out of his doldrums. Be generous with whatever the Almighty has given you because it will all come back to you one day!",277,Twitter for Android
379,muftimenk,1385491104653586436,2021-04-23 07:09:55+00:00,Almighty. We ask You to forgive all our sins. You know how much we have transgressed and the countless sins we have committed. Do not take us to account for our lack of attention. Do not punish us for messing up repeatedly. Continue to be patient with us. Have mercy on us! Aameen,280,Twitter for Android
380,muftimenk,1385362167948525571,2021-04-22 22:37:34+00:00,"In this age of social media, everyone wants overnight fame and instant gratification. Nobody wants to do the hard work. The truth is hard work is the prerequisite. Else nothing is achieved. Don’t let anyone tell you otherwise. We need to face the brokenness in order to shine.",276,Twitter for Android
381,muftimenk,1385238183105925126,2021-04-22 14:24:53+00:00,"Never tear someone down to build yourself up. You may enjoy momentary bliss but that’s all; it won’t last! We may not realize but we tear others down by laughing at them &amp; the things they do, especially when they make mistakes. Stop this! The tables can &amp; will turn. Wait for it!",287,Twitter for Android
382,muftimenk,1385070134264537089,2021-04-22 03:17:08+00:00,"Stop comparing your marriage to what you see online. Couples post pictures making it look like they’re having a perpetual honeymoon and you fall for it. You get miserable. Wake up. Real life isn’t like that. Besides, envy is dangerous. Disastrous even; so get offline &amp; on track.",283,Twitter for Android
383,muftimenk,1384927903582933001,2021-04-21 17:51:57+00:00,Upholding the ties of kinship is important &amp; severing them is a sin. Use this blessed month to mend  whatever is cracked or broken. Don’t wait. You’re missing out on a lot of blessings if you let bad feelings fester between family and relatives. Go on; make the first move!,277,Twitter for Android
384,muftimenk,1384780965940236288,2021-04-21 08:08:04+00:00,"You’re on the verge of giving up because you can’t stand the pain. You’re wondering if the Almighty is aware of what you’re going through. Never doubt He’s All-Knowing, All-Seeing. Remember, you might be experiencing tremendous pain but the result will be beautiful! Trust Him!",277,Twitter for Android
385,muftimenk,1384580883529805824,2021-04-20 18:53:01+00:00,"Count your blessings instead of your problems. Do that often; you’ll emerge the winner. You’ll find pathways charted for you. The Almighty will grant you strength in times of need, peace in chaos, joy in sadness and hope in hopelessness. The Lord of the Worlds won’t disappoint!",278,Twitter for Android
386,muftimenk,1384458370745348097,2021-04-20 10:46:12+00:00,"Whatever you want to do, do it soonest possible. Don’t wait for the perfect time, the perfect moment, the perfect day. It doesn’t exist. Perfection is not for this world. So before you end up miserable because you’ve been stuck waiting, act on it. Let the Almighty be your Guide.",279,Twitter for Android
387,muftimenk,1384358237131116545,2021-04-20 04:08:18+00:00,"The truth is people will talk about you and there’s not much you can do about it. Don’t throw yourself into emotional turmoil when you hear what they’re saying. Remember, the problem is theirs, not yours. If you feel the need to defend yourself against a lie, do it calmly!",273,Twitter for Android
388,muftimenk,1384232438033895435,2021-04-19 19:48:25+00:00,Plug in with the Almighty wholeheartedly. Do it consciously. Don’t let worldly affairs get in the way. Cut off all the distractions in your path. Those who try to lead you astray. Those who waste your time. Let them all go. Life’s too short to be engaging in futile activities.,277,Twitter for Android
389,muftimenk,1384031572236529665,2021-04-19 06:30:15+00:00,"If their success intimidates or upsets you, then you have a problem. You’re not fully focused on your own journey. You’re also letting ego get in the way. Learn to disengage from what others are doing or not doing. Pay no attention to their harsh words too. Mind your own journey.",280,Twitter for Android
390,muftimenk,1383906574498816000,2021-04-18 22:13:33+00:00,#Ramadan is a very blessed month. Don’t waste it. Give it your all. Losing out would be foolish as you may not see the next one. Let us strive to make this the best month. The Almighty has promised forgiveness &amp; huge rewards if you fast solely for His sake. Paradise awaits you.,282,Twitter for Android
391,muftimenk,1383748687537467397,2021-04-18 11:46:10+00:00,Don’t ignore what you think are the small things in life. They could be the ones that bring you the greatest benefit. Don’t take things for granted. The Almighty puts everything in your life for a reason; to fulfill a purpose. Read the signs. Often you’re too busy to see them.,277,Twitter for Android
392,muftimenk,1383632598988050439,2021-04-18 04:04:52+00:00,"You don’t need the solution to everything. Some questions don’t need answers &amp; they’re better left that way. You just need a firm heart, full of trust and firm belief. A heart full of love &amp; peace. You’ll be amazed at how much more you can get out of the unspoken than just words!",288,Twitter for Android
393,muftimenk,1383548311399931909,2021-04-17 22:29:57+00:00,You’re feeling ill at ease because you think your life is lacking what you see others have on social media. Don’t fall for this. Understand that not every voice you hear and every post you see on social media is for you. Learn to be discerning. Protect your clarity of mind!,274,Twitter for Android
394,muftimenk,1383422070881542149,2021-04-17 14:08:19+00:00,Looking at the positives when calamity strikes is not for the faint-hearted. You need to have a solid link with your Maker. You understand that difficult times help move you forward. Struggle and strife are standard life lessons. Embrace them and see things in perspective!,273,Twitter for Android
395,muftimenk,1383195844921462791,2021-04-16 23:09:22+00:00,"Every chapter in your life serves a purpose. Yes, even the ‘bad’ ones. The Almighty never wastes anything that He puts you through. So whenever you feel hopeless or alone, close your eyes; remember that He’s with you. He will never abandon you. Trust that better days are coming!",279,Twitter for Android
396,muftimenk,1382977670674255875,2021-04-16 08:42:25+00:00,"Whatever you’re going through, don’t quit. Carry on with the journey knowing that something better awaits you. Because He has promised ease after hardship. That should be a good enough reason. When you get through it, you’re going to be stronger, wiser and more resilient!",272,Twitter for Android
397,muftimenk,1382898758959173637,2021-04-16 03:28:51+00:00,"Almighty. Keep us far away from obscene speech, ignorant acts, argument and insults, not just because we’re fasting but because they incur Your Wrath. Such actions are often intended to offend, intimidate, cause emotional upheaval etc. Let’s clean up our acts. #Ramadan",269,Twitter for Android
398,muftimenk,1382682932943421446,2021-04-15 13:11:14+00:00,We are not perfect. We are a work in progress. We will continue to make mistakes. But that’s part of the process. Don’t start doubting yourself and your ability. Be kinder to yourself. Allow yourself some leeway. Be guided by the Almighty always and have a blessed journey!,273,Twitter for Android
399,muftimenk,1382580175234166788,2021-04-15 06:22:55+00:00,"When the Almighty makes us wait, there’s wisdom in it. Don’t think it’s a punishment. It could be a protection or perhaps, preparation. Always think good thoughts because He always wants the best for us. It may not be what we envisaged but it’s what we need at that point in time!",280,Twitter for Android
400,muftimenk,1382441839542829056,2021-04-14 21:13:13+00:00,"Don't be so easily deceived by this worldly life. It’s full of trickery. It will sap your energy &amp; leave you totally exhausted. If &amp; when you eventually get what you want, you’d have to forgo some aspects of your life. Keep your faith intact! That is non-negotiable at all times!",287,Twitter for Android
401,muftimenk,1382378520329007107,2021-04-14 17:01:37+00:00,"Focus on yourself. Mind your own business. Don’t start comparing and spoil every blessing you have. Remember, your grass will never get greener by focusing on someone else's lawn. Water your own. Nurture your own. Refocus your energy on your blessings. You’ll reach your goals!",277,Twitter for Android
402,muftimenk,1382173279377629188,2021-04-14 03:26:03+00:00,Let #Ramadan calm you and soothe you. Your soul needs it. Let it cleanse you and purify you and remind you of the countless blessings the Almighty has sent your way. Let your heart be filled with gratitude. Let it soften even more as you do what it takes to get closer to Him!,276,Twitter for Android
403,muftimenk,1382096481096716291,2021-04-13 22:20:53+00:00,"Do you consider yourself strong? Are you among those who make time to help others, even when you’re struggling with your own issues? Life is about service to others. We’re often preoccupied with our own selfish needs. Start reaching out to others &amp; see how life is transformed!",281,Twitter for Android
404,muftimenk,1381988872863748098,2021-04-13 15:13:18+00:00,"The first of the new series entitled Verses of Hope and Healing from the Noble Quraan.

Subscribe to my YouTube Channel to receive daily notifications. 

https://t.co/92bzbxGAmc",177,Twitter for Android
405,muftimenk,1381978491055407105,2021-04-13 14:32:02+00:00,Almighty. Keep our hearts humble as we begin this blessed month #Ramadan. We seek Your Mercy and Forgiveness and may You keep us steadfast. We beg you to open spiritual doorways for us and answer our prayers. May we use this time to purify our hearts and gain closeness to You.,277,Twitter for Android
406,muftimenk,1381811714002391043,2021-04-13 03:29:20+00:00,"Many have started  #Ramadan today, the rest tomorrow. I wish each and every one of you the most blessed and spiritually uplifting month amidst the difficulties we are all facing. May the Almighty keep us steadfast and make us better people, reaching out to those in need.",271,Twitter for Android
407,muftimenk,1381652399727775746,2021-04-12 16:56:16+00:00,"It is normal to start and end Ramadan a day apart in different regions based on the sighting of the moon, timezone and other rulings. #Ramadan has been announced in Saudi Arabia and many countries. Southern Africa has NOT yet sighted the #moon.

#RamadanMubarak  to one and all.",278,Twitter for Android
408,muftimenk,1381449315474898946,2021-04-12 03:29:17+00:00,"Just because someone is intimidated by your light, doesn’t mean you shine less bright or dim it! In fact, it means you should shine even brighter; especially in an increasingly dark world. There are those who need that light &amp; goodness. You’ll never know whose life you’ll touch!",283,Twitter for Android
409,muftimenk,1381270286755053572,2021-04-11 15:37:53+00:00,Don’t fret over failure. It happens to the best of us. It’s no big deal if you fall down; just don’t stay there. Get back up &amp; get moving again. Sometimes you may get knocked down lower than you’ve ever been. Make sure you stand back up taller than you ever were. Don’t cave in!,282,Twitter for Android
410,muftimenk,1381157130707820544,2021-04-11 08:08:15+00:00,"The irony of it all. Death is chasing us just like we’re chasing this temporary world! Today, many souls left us; the same will happen tomorrow. The truth is we're clueless when our time will come. Let us be prepared &amp; always be in a state of obedience to our Lord! Turn to Him!",282,Twitter for Android
411,muftimenk,1380987501423251456,2021-04-10 20:54:12+00:00,"When you lay your trust in the Almighty &amp; let Him guide you, have faith in the journey. Satan will cast doubts &amp; aspersions along the way. Learn to ignore them. Seek guidance from the Almighty &amp; pay no heed to the whisperings. Above all, stay firm &amp; unflinching in your belief!",293,Twitter for Android
412,muftimenk,1380747104746930178,2021-04-10 04:58:57+00:00,Why is it that many can’t stand it when someone is doing well? They will try to plant seeds of doubt in people’s minds. They may even spread falsehoods just to hijack the success story. Let them plot &amp; plan. The Almighty’s fully aware &amp;  in control. Trust Him to pave the journey.,288,Twitter for Android
413,muftimenk,1380618595676401666,2021-04-09 20:28:18+00:00,"Do good solely for the sake of the Almighty. He loves those who do good. Whatever others are doing to you, reciprocate with kindness &amp; goodness. Relieve others from their worries, even if they don't help you. Make this your life mantra &amp; watch how peaceful your life becomes!",283,Twitter for Android
414,muftimenk,1380486993138884608,2021-04-09 11:45:22+00:00,Keep supplicating to the Almighty. It’s one of the best cures for diseases of the heart. Communicate with your heart &amp; soul. Get close to Him. He will comfort you. Don’t search for happiness in a place where you will not find it. Know that true happiness comes from Him alone!,280,Twitter for Android
415,muftimenk,1380404089662672897,2021-04-09 06:15:56+00:00,Almighty. Grant us a #Ramadan like we’ve always known. Here we are on the cusp of the most awaited month. Allow us to reach it in the best of faith and health. Grant us a great and blessed month. Shower us with Your forgiveness. May You accept our sincere repentance and prayers!,279,Twitter for Android
416,muftimenk,1380211596354596864,2021-04-08 17:31:02+00:00,"Just because you’re on a bad chapter in your life right now, doesn’t mean it will stay like that  forever. Ease will come. Good and better chapters await you. Believe it! Trust the journey. Nothing you battle is ever wasted. It's all going to work for your good. Be encouraged!",277,Twitter for Android
